SEED,DIST TRAVELLED RANDOM,TIME TAKEN RANDOM,DIST TRAVELLED HEURISTIC,TIME TAKEN HEURISTIC,DIST TRAVELLED OPTIMAL,TIME TAKEN OPTIMAL,NO OF CROSS AISLES,NO OF PICKERS,NO ROWS COLS,NO SKUS
1697024636.822105,2524,6310.0,1302,3255.0,979,2447.5,8,1,9,12
1697024637.987888,4779,11947.5,1954,4885.0,2844,7110.0,8,1,9,38
1697024642.101376,3666,9165.0,1504,3760.0,1632,4080.0,8,1,9,20
1697024644.00811,3907,9767.5,1614,4035.0,1914,4785.0,8,1,9,25
1697024645.938619,1818,4545.0,1122,2805.0,809,2022.5,8,1,9,10
1697024647.121858,3475,8687.5,1334,3335.0,1532,3830.0,8,1,9,20
1697024648.718074,4275,10687.5,1838,4595.0,2338,5845.0,8,1,9,30
1697024651.534843,4288,10720.0,1742,4355.0,2140,5350.0,8,1,9,30
1697024653.941624,4957,12392.5,1784,4460.0,2372,5930.0,8,1,9,35
1697024656.604627,2163,5407.5,1104,2760.0,1172,2930.0,8,1,9,15
1697024657.931496,4212,10530.0,1472,3680.0,1724,4310.0,8,1,9,23
1697024659.699908,226,565.0,304,760.0,290,725.0,8,1,9,2
1697024660.749935,3417,8542.5,1810,4525.0,1734,4335.0,8,1,9,26
1697024662.61044,5506,13765.0,1664,4160.0,2104,5260.0,8,1,9,32
1697024665.436111,226,565.0,260,650.0,108,270.0,8,1,9,1
1697024666.437822,1915,4787.5,1204,3010.0,796,1990.0,8,1,9,11
1697024667.688322,2930,7325.0,1390,3475.0,1540,3850.0,8,1,9,20
1697024669.709808,1926,4815.0,1124,2810.0,853,2132.5,8,1,9,15
1697024670.937522,3670,9175.0,1836,4590.0,2159,5397.5,8,1,9,29
1697024673.433244,732,1830.0,746,1865.0,496,1240.0,8,1,9,3
1697024674.469949,540,1350.0,516,1290.0,407,1017.5,8,1,9,4
1697024675.495738,6196,15490.0,1902,4755.0,2734,6835.0,8,1,9,40
1697024679.389983,1000,2500.0,928,2320.0,757,1892.5,8,1,9,7
1697024680.537034,1074,2685.0,1060,2650.0,736,1840.0,8,1,9,9
1697024681.690484,2076,5190.0,1214,3035.0,1280,3200.0,8,1,9,15
1697024683.151465,726,1815.0,752,1880.0,448,1120.0,8,1,9,6
1697024684.247608,5009,12522.5,1990,4975.0,2228,5570.0,8,1,9,34
1697024686.782672,6764,16910.0,1854,4635.0,2256,5640.0,8,1,9,37
1697024690.09599,1798,4495.0,1272,3180.0,1138,2845.0,8,1,9,14
1697024691.506089,2796,6990.0,1580,3950.0,1764,4410.0,8,1,9,24
1697024693.63028,2306,5765.0,1158,2895.0,1053,2632.5,8,1,9,13
1697024694.8813,2796,6990.0,1384,3460.0,1467,3667.5,8,1,9,22
1697024696.601963,986,2465.0,596,1490.0,502,1255.0,8,1,9,5
1697024697.667343,5370,13425.0,1914,4785.0,2498,6245.0,8,1,9,37
1697024700.390347,1380,3450.0,1042,2605.0,858,2145.0,8,1,9,12
1697024701.60967,2034,5085.0,1200,3000.0,1234,3085.0,8,1,9,12
1697024703.031992,4929,12322.5,2006,5015.0,2680,6700.0,8,1,9,39
1697024707.273085,3629,9072.5,1780,4450.0,1814,4535.0,8,1,9,29
1697024709.432871,4204,10510.0,2042,5105.0,2021,5052.5,8,1,9,32
1697024711.87367,3799,9497.5,1662,4155.0,2296,5740.0,8,1,9,26
1697024714.989597,5102,12755.0,1816,4540.0,2258,5645.0,8,1,9,37
1697024717.986019,1794,4485.0,1026,2565.0,1280,3200.0,8,1,9,10
1697024719.41052,1629,4072.5,990,2475.0,578,1445.0,8,1,9,9
1697024720.537321,2878,7195.0,1522,3805.0,1561,3902.5,8,1,9,20
1697024722.334485,3159,7897.5,1454,3635.0,1676,4190.0,8,1,9,21
1697024724.624027,4091,10227.5,1782,4455.0,2202,5505.0,8,1,9,29
1697024727.616619,3846,9615.0,1718,4295.0,2026,5065.0,8,1,9,28
1697024729.932406,4104,10260.0,1514,3785.0,1706,4265.0,8,1,9,22
1697024731.809691,3341,8352.5,1504,3760.0,1488,3720.0,8,1,9,20
1697024733.313964,2074,5185.0,914,2285.0,794,1985.0,8,1,9,9
1697024734.593934,4009,10022.5,1794,4485.0,1960,4900.0,8,1,9,31
1697024736.869812,738,1845.0,588,1470.0,566,1415.0,8,1,9,5
1697024737.980919,3800,9500.0,1654,4135.0,1766,4415.0,8,1,9,23
1697024740.114451,2600,6500.0,1224,3060.0,1286,3215.0,8,1,9,20
1697024741.454161,3370,8425.0,1728,4320.0,1930,4825.0,8,1,9,30
1697024743.792276,4171,10427.5,1590,3975.0,1700,4250.0,8,1,9,24
1697024745.723782,4908,12270.0,1940,4850.0,2318,5795.0,8,1,9,30
1697024748.769855,790,1975.0,794,1985.0,438,1095.0,8,1,9,3
1697024749.800376,4152,10380.0,1808,4520.0,1855,4637.5,8,1,9,31
1697024752.038338,2149,5372.5,1248,3120.0,1216,3040.0,8,1,9,14
1697024753.705476,5754,14385.0,1744,4360.0,2557,6392.5,8,1,9,33
1697024756.89614,646,1615.0,672,1680.0,111,277.5,8,1,9,1
1697024757.91036,1164,2910.0,756,1890.0,615,1537.5,8,1,9,7
1697024758.994472,6000,15000.0,1950,4875.0,2714,6785.0,8,1,9,36
1697024761.769623,2631,6577.5,1382,3455.0,1502,3755.0,8,1,9,20
1697024763.317266,2669,6672.5,1186,2965.0,1028,2570.0,8,1,9,15
1697024764.668856,2663,6657.5,1610,4025.0,1716,4290.0,8,1,9,18
1697024766.747382,1264,3160.0,1174,2935.0,908,2270.0,8,1,9,11
1697024768.009281,1470,3675.0,1120,2800.0,978,2445.0,8,1,9,9
1697024769.311275,2436,6090.0,1334,3335.0,1234,3085.0,8,1,9,16
1697024770.574307,1524,3810.0,910,2275.0,490,1225.0,8,1,9,7
1697024771.700091,1750,4375.0,1096,2740.0,1114,2785.0,8,1,9,13
1697024773.104487,808,2020.0,968,2420.0,492,1230.0,8,1,9,4
1697024774.209405,752,1880.0,844,2110.0,465,1162.5,8,1,9,4
1697024775.239743,4909,12272.5,2084,5210.0,2731,6827.5,8,1,9,37
1697024778.597061,2953,7382.5,1290,3225.0,1670,4175.0,8,1,9,18
1697024780.196853,5376,13440.0,1768,4420.0,2654,6635.0,8,1,9,37
1697024783.606421,286,715.0,360,900.0,412,1030.0,8,1,9,4
1697024784.632159,932,2330.0,820,2050.0,491,1227.5,8,1,9,4
1697024785.715594,4616,11540.0,2000,5000.0,2512,6280.0,8,1,9,32
1697024788.486991,3461,8652.5,1398,3495.0,1598,3995.0,8,1,9,22
1697024790.114092,2972,7430.0,1292,3230.0,1560,3900.0,8,1,9,20
1697024791.676954,750,1875.0,854,2135.0,457,1142.5,8,1,9,3
1697024792.810492,4963,12407.5,1932,4830.0,2398,5995.0,8,1,9,34
1697024795.894485,5047,12617.5,1864,4660.0,2684,6710.0,8,1,9,36
1697024799.553237,2024,5060.0,1184,2960.0,1166,2915.0,8,1,9,12
1697024800.913021,314,785.0,344,860.0,120,300.0,8,1,9,1
1697024801.927443,2168,5420.0,1096,2740.0,723,1807.5,8,1,9,11
1697024803.172006,5572,13930.0,2068,5170.0,2990,7475.0,8,1,9,39
1697024807.763973,746,1865.0,896,2240.0,490,1225.0,8,1,9,7
1697024808.845987,4838,12095.0,2160,5400.0,2900,7250.0,8,1,9,39
1697024812.81093,310,775.0,368,920.0,324,810.0,8,1,9,2
1697024813.8126,3326,8315.0,1678,4195.0,1876,4690.0,8,1,9,23
1697024815.980505,4899,12247.5,1604,4010.0,1888,4720.0,8,1,9,29
1697024818.124104,5413,13532.5,1910,4775.0,2666,6665.0,8,1,9,35
1697024821.56441,6067,15167.5,1746,4365.0,2104,5260.0,8,1,9,30
1697024823.991486,3522,8805.0,1460,3650.0,1185,2962.5,8,1,9,19
1697024825.365888,1530,3825.0,1118,2795.0,1081,2702.5,8,1,9,12
1697024826.724858,4556,11390.0,1860,4650.0,2100,5250.0,8,1,9,30
1697024829.171237,5438,13595.0,2108,5270.0,2617,6542.5,8,1,9,40
1697024832.832373,1120,2800.0,824,2060.0,560,1400.0,8,1,9,6
1697024833.953633,5757,14392.5,2148,5370.0,2422,6055.0,8,1,9,38
1697024837.313816,4624,11560.0,1944,4860.0,2230,5575.0,8,1,9,31
1697024840.294886,5223,13057.5,2004,5010.0,2368,5920.0,8,1,9,36
1697024843.114929,4211,10527.5,1544,3860.0,1682,4205.0,8,1,9,24
1697024844.982212,4978,12445.0,1692,4230.0,2578,6445.0,8,1,9,34
1697024848.608577,4726,11815.0,2066,5165.0,2360,5900.0,8,1,9,33
1697024851.725309,2995,7487.5,1372,3430.0,1562,3905.0,8,1,9,20
1697024853.691011,5098,12745.0,1616,4040.0,2354,5885.0,8,1,9,30
1697024856.151008,3898,9745.0,1896,4740.0,2212,5530.0,8,1,9,29
1697024858.771336,832,2080.0,890,2225.0,425,1062.5,8,1,9,3
1697024859.785342,186,465.0,220,550.0,288,720.0,8,1,9,2
1697024860.802569,4712,11780.0,1940,4850.0,2300,5750.0,8,1,9,32
1697024863.460782,2000,5000.0,1068,2670.0,961,2402.5,8,1,9,12
